governo,docEmpenho,data,fase,documento,codAcao,acao,localizador,observacao,valor,especie
federal,250058000012024NE000006,07/06/2024,Liquidação,250058000012024NS000867,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,2527.95,
federal,250058000012024NE000006,12/06/2024,Liquidação,250058000012024NS000897,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,5717.50,
federal,250058000012024NE000006,12/06/2024,Liquidação,250058000012024NS000899,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,5717.50,
federal,250058000012024NE000006,12/06/2024,Liquidação,250058000012024NS000894,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,5717.50,
federal,250058000012024NE000006,28/05/2024,Liquidação,250058000012024NS000692,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,5717.50,
federal,250058000012024NE000006,28/05/2024,Liquidação,250058000012024NS000696,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,5178.40,
federal,250058000012024NE000006,28/05/2024,Liquidação,250058000012024NS000712,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,5717.50,
federal,250058000012024NE000006,28/05/2024,Liquidação,250058000012024NS000736,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,5717.50,
federal,250058000012024NE000006,28/05/2024,Liquidação,250058000012024NS000732,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,5487.49,
federal,250058000012024NE000006,28/05/2024,Liquidação,250058000012024NS000688,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,5130.00,
federal,250058000012024NE000006,28/05/2024,Liquidação,250058000012024NS000728,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,5337.50,
federal,250058000012024NE000006,28/05/2024,Liquidação,250058000012024NS000680,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,5717.50,
federal,250058000012024NE000006,28/05/2024,Liquidação,250058000012024NS000710,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,5618.90,
federal,250058000012024NE000006,28/05/2024,Liquidação,250058000012024NS000730,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,5717.50,
federal,250058000012024NE000006,28/05/2024,Liquidação,250058000012024NS000694,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,5035.70,
federal,250058000012024NE000006,28/05/2024,Liquidação,250058000012024NS000708,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,5717.50,
federal,250058000012024NE000006,28/05/2024,Liquidação,250058000012024NS000702,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,5337.50,
federal,250058000012024NE000006,28/05/2024,Liquidação,250058000012024NS000726,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,5717.50,
federal,250058000012024NE000006,28/05/2024,Liquidação,250058000012024NS000682,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,5501.46,
federal,250058000012024NE000006,28/05/2024,Liquidação,250058000012024NS000674,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,4839.10,
federal,250058000012024NE000006,03/06/2024,Liquidação,250058000012024NS000760,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,4480.00,
federal,250058000012024NE000006,28/05/2024,Liquidação,250058000012024NS000664,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,4839.10,
federal,250058000012024NE000006,28/05/2024,Liquidação,250058000012024NS000676,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,5717.50,
federal,250058000012024NE000006,28/05/2024,Liquidação,250058000012024NS000662,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,5279.95,
federal,250058000012024NE000006,28/05/2024,Liquidação,250058000012024NS000686,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,5337.50,
federal,250058000012024NE000006,28/05/2024,Liquidação,250058000012024NS000700,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,4448.20,
federal,250058000012024NE000006,28/05/2024,Liquidação,250058000012024NS000666,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,5337.50,
federal,250058000012024NE000006,28/05/2024,Liquidação,250058000012024NS000670,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,5038.40,
federal,250058000012024NE000006,28/05/2024,Liquidação,250058000012024NS000698,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,5337.50,
federal,250058000012024NE000006,12/06/2024,Liquidação,250058000012024NS000901,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).,160.09,
federal,275060272082024NE001109,16/05/2024,Liquidação,275060272082024NS007268,2843,Funcionamento dos Sistemas de Transporte Ferroviário Urbano de Passageiros,28436500,LOCACAO DE IMOVEIS VISANDO O ESTABELECIMENTO DE UMA BASE EMERGENCIAL PARA OS FUNCIONARIOS DA TRENSURB PELO PERIODO DE 30 DIAS CORRIDOS. ?AUTORIZADO CONFORME CONSTOU NA ATA EMERGENCIAL NUMERO 0002/2024.,3000.00,
federal,275060272082024NE001207,23/05/2024,Liquidação,275060272082024NS007502,2843,Funcionamento dos Sistemas de Transporte Ferroviário Urbano de Passageiros,28436500,"RESSARCIMENTO DE DESPESAS NECESSARIAS PARA AQUISICOES DE EMERGENCIA, TENDO EM VISTA A CALAMIDADE PUBLICA EM DECORRENCIA DE CHUVAS HISTORICAS EM PORTO ALEGRE, REGIAO METROPOLITANA. CONFORME NOTAS FISCAIS NºS: NF 629479 - NF 254 / 001 - NF 25063 / 1 - NF 2972/1 - NF 2974/1 - NF 54299/0.",13193.40,
federal,330013000012024NE404347,06/06/2024,Liquidação,330013000012024NS012137,219F,Ações de Proteção Social Especial,219F6501,REFORCO,2016000.00,
federal,330013000012024NE404347,23/05/2024,Liquidação,330013000012024NS012010,219F,Ações de Proteção Social Especial,219F6501,REFORCO,140000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007559,219F,Ações de Proteção Social Especial,219F6501,REFORCO,66000.00,
federal,330013000012024NE404347,22/05/2024,Liquidação,330013000012024NS011744,219F,Ações de Proteção Social Especial,219F6501,REFORCO,370000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007625,219F,Ações de Proteção Social Especial,219F6501,REFORCO,80000.00,
federal,330013000012024NE404347,24/05/2024,Liquidação,330013000012024NS012018,219F,Ações de Proteção Social Especial,219F6501,REFORCO,140000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007594,219F,Ações de Proteção Social Especial,219F6501,REFORCO,20000.00,
federal,330013000012024NE404347,21/05/2024,Liquidação,330013000012024NS011581,219F,Ações de Proteção Social Especial,219F6501,REFORCO,230000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007605,219F,Ações de Proteção Social Especial,219F6501,REFORCO,60000.00,
federal,330013000012024NE404347,22/05/2024,Liquidação,330013000012024NS011683,219F,Ações de Proteção Social Especial,219F6501,REFORCO,210000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007633,219F,Ações de Proteção Social Especial,219F6501,REFORCO,20000.00,
federal,330013000012024NE404347,27/05/2024,Liquidação,330013000012024NS012097,219F,Ações de Proteção Social Especial,219F6501,REFORCO,210000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007615,219F,Ações de Proteção Social Especial,219F6501,REFORCO,40000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007611,219F,Ações de Proteção Social Especial,219F6501,REFORCO,40000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007602,219F,Ações de Proteção Social Especial,219F6501,REFORCO,60000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007632,219F,Ações de Proteção Social Especial,219F6501,REFORCO,20000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007607,219F,Ações de Proteção Social Especial,219F6501,REFORCO,1800000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007549,219F,Ações de Proteção Social Especial,219F6501,REFORCO,800000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007684,219F,Ações de Proteção Social Especial,219F6501,REFORCO,1920000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007968,219F,Ações de Proteção Social Especial,219F6501,REFORCO,335500.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007619,219F,Ações de Proteção Social Especial,219F6501,REFORCO,40000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007591,219F,Ações de Proteção Social Especial,219F6501,REFORCO,390000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007595,219F,Ações de Proteção Social Especial,219F6501,REFORCO,220000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007599,219F,Ações de Proteção Social Especial,219F6501,REFORCO,100000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007620,219F,Ações de Proteção Social Especial,219F6501,REFORCO,324000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007558,219F,Ações de Proteção Social Especial,219F6501,REFORCO,20000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007555,219F,Ações de Proteção Social Especial,219F6501,REFORCO,240000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007608,219F,Ações de Proteção Social Especial,219F6501,REFORCO,66000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007654,219F,Ações de Proteção Social Especial,219F6501,REFORCO,200000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007612,219F,Ações de Proteção Social Especial,219F6501,REFORCO,20000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007563,219F,Ações de Proteção Social Especial,219F6501,REFORCO,60000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007567,219F,Ações de Proteção Social Especial,219F6501,REFORCO,40000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007551,219F,Ações de Proteção Social Especial,219F6501,REFORCO,60000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007592,219F,Ações de Proteção Social Especial,219F6501,REFORCO,-390000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007653,219F,Ações de Proteção Social Especial,219F6501,REFORCO,315000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007649,219F,Ações de Proteção Social Especial,219F6501,REFORCO,20000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007650,219F,Ações de Proteção Social Especial,219F6501,REFORCO,20000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007643,219F,Ações de Proteção Social Especial,219F6501,REFORCO,330000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007655,219F,Ações de Proteção Social Especial,219F6501,REFORCO,80000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007622,219F,Ações de Proteção Social Especial,219F6501,REFORCO,120000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007638,219F,Ações de Proteção Social Especial,219F6501,REFORCO,600000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007644,219F,Ações de Proteção Social Especial,219F6501,REFORCO,22000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007624,219F,Ações de Proteção Social Especial,219F6501,REFORCO,20000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007648,219F,Ações de Proteção Social Especial,219F6501,REFORCO,20000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007613,219F,Ações de Proteção Social Especial,219F6501,REFORCO,20000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007639,219F,Ações de Proteção Social Especial,219F6501,REFORCO,80000.00,
federal,330013000012024NE404347,17/05/2024,Liquidação,330013000012024NS007656,219F,Ações de Proteção Social Especial,219F6501,REFORCO,120000.00,
